Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	 Status
0	2019-06-03	10:33:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0041	497.35	ppm	dry	0.0025	  1.92	ppm	dry	0.0020	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:33:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0043	496.89	ppm	dry	0.0027	  1.86	ppm	dry	0.0022	  0.24	ppm	dry	0.0025	OK
0	2019-06-03	10:33:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0040	500.35	ppm	dry	0.0026	  1.85	ppm	dry	0.0021	  0.25	ppm	dry	0.0024	OK
0	2019-06-03	10:33:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0038	501.02	ppm	dry	0.0025	  1.83	ppm	dry	0.0021	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:34:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0040	503.54	ppm	dry	0.0026	  1.88	ppm	dry	0.0024	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:34:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0041	505.44	ppm	dry	0.0026	  1.89	ppm	dry	0.0022	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	10:34:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	508.63	ppm	dry	0.0027	  1.79	ppm	dry	0.0022	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:34:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0043	509.02	ppm	dry	0.0026	  1.88	ppm	dry	0.0021	  0.26	ppm	dry	0.0022	OK
0	2019-06-03	10:34:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0040	509.33	ppm	dry	0.0026	  1.84	ppm	dry	0.0018	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:34:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0039	513.69	ppm	dry	0.0027	  1.83	ppm	dry	0.0021	  0.25	ppm	dry	0.0023	OK
0	2019-06-03	10:34:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0040	513.56	ppm	dry	0.0028	  1.87	ppm	dry	0.0023	  0.23	ppm	dry	0.0025	OK
0	2019-06-03	10:34:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0041	514.74	ppm	dry	0.0026	  1.85	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:34:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	517.24	ppm	dry	0.0027	  1.82	ppm	dry	0.0022	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:34:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0043	519.19	ppm	dry	0.0027	  1.85	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:35:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	521.17	ppm	dry	0.0027	  1.92	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:35:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0039	521.32	ppm	dry	0.0026	  1.78	ppm	dry	0.0021	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:35:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.38	vol-%	wet	0.0040	500.22	ppm	dry	0.0026	  1.87	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:35:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0039	463.91	ppm	dry	0.0026	  1.86	ppm	dry	0.0023	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	10:35:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.10	vol-%	wet	0.0036	427.53	ppm	dry	0.0026	  1.92	ppm	dry	0.0022	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	10:35:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.96	vol-%	wet	0.0032	403.06	ppm	dry	0.0024	  1.90	ppm	dry	0.0018	  0.26	ppm	dry	0.0020	OK
0	2019-06-03	10:35:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.88	vol-%	wet	0.0032	389.22	ppm	dry	0.0025	  1.92	ppm	dry	0.0018	  0.26	ppm	dry	0.0019	OK
0	2019-06-03	10:35:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.82	vol-%	wet	0.0028	377.76	ppm	dry	0.0024	  1.78	ppm	dry	0.0017	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	10:35:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.78	vol-%	wet	0.0028	370.58	ppm	dry	0.0025	  1.92	ppm	dry	0.0016	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:35:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.76	vol-%	wet	0.0027	366.53	ppm	dry	0.0025	  1.86	ppm	dry	0.0015	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	10:36:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.72	vol-%	wet	0.0027	365.50	ppm	dry	0.0025	  1.87	ppm	dry	0.0016	  0.26	ppm	dry	0.0019	OK
0	2019-06-03	10:36:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.70	vol-%	wet	0.0026	363.99	ppm	dry	0.0024	  1.90	ppm	dry	0.0018	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:36:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.68	vol-%	wet	0.0025	364.82	ppm	dry	0.0025	  1.86	ppm	dry	0.0016	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	10:36:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.68	vol-%	wet	0.0024	363.28	ppm	dry	0.0025	  1.90	ppm	dry	0.0016	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:36:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.68	vol-%	wet	0.0026	362.48	ppm	dry	0.0024	  1.89	ppm	dry	0.0015	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:36:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.69	vol-%	wet	0.0023	361.76	ppm	dry	0.0025	  1.90	ppm	dry	0.0015	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	10:36:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.69	vol-%	wet	0.0025	361.10	ppm	dry	0.0024	  1.83	ppm	dry	0.0018	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:36:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.71	vol-%	wet	0.0026	360.39	ppm	dry	0.0024	  1.94	ppm	dry	0.0015	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	10:36:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.74	vol-%	wet	0.0026	359.51	ppm	dry	0.0025	  1.94	ppm	dry	0.0016	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:36:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.77	vol-%	wet	0.0029	359.36	ppm	dry	0.0024	  1.85	ppm	dry	0.0017	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	10:37:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.81	vol-%	wet	0.0027	360.26	ppm	dry	0.0025	  1.88	ppm	dry	0.0017	  0.25	ppm	dry	0.0018	OK
0	2019-06-03	10:37:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.84	vol-%	wet	0.0030	361.26	ppm	dry	0.0025	  1.86	ppm	dry	0.0016	  0.26	ppm	dry	0.0018	OK
0	2019-06-03	10:37:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.87	vol-%	wet	0.0030	363.11	ppm	dry	0.0024	  1.92	ppm	dry	0.0018	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	10:37:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.90	vol-%	wet	0.0030	362.70	ppm	dry	0.0025	  1.81	ppm	dry	0.0019	  0.25	ppm	dry	0.0019	OK
0	2019-06-03	10:37:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.93	vol-%	wet	0.0035	365.07	ppm	dry	0.0025	  1.84	ppm	dry	0.0020	  0.25	ppm	dry	0.0020	OK
0	2019-06-03	10:37:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.95	vol-%	wet	0.0033	366.54	ppm	dry	0.0024	  1.85	ppm	dry	0.0019	  0.25	ppm	dry	0.0020	OK
0	2019-06-03	10:37:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.99	vol-%	wet	0.0034	365.69	ppm	dry	0.0025	  1.98	ppm	dry	0.0020	  0.25	ppm	dry	0.0020	OK
0	2019-06-03	10:37:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.01	vol-%	wet	0.0037	368.04	ppm	dry	0.0024	  1.91	ppm	dry	0.0018	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	10:37:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.04	vol-%	wet	0.0035	369.37	ppm	dry	0.0024	  1.90	ppm	dry	0.0021	  0.24	ppm	dry	0.0020	OK
0	2019-06-03	10:37:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.06	vol-%	wet	0.0037	370.57	ppm	dry	0.0024	  1.86	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	10:38:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.09	vol-%	wet	0.0038	371.39	ppm	dry	0.0025	  1.89	ppm	dry	0.0020	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	10:38:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.12	vol-%	wet	0.0036	372.44	ppm	dry	0.0025	  1.94	ppm	dry	0.0020	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	10:38:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.13	vol-%	wet	0.0035	374.32	ppm	dry	0.0025	  1.82	ppm	dry	0.0021	  0.23	ppm	dry	0.0021	OK
0	2019-06-03	10:38:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.14	vol-%	wet	0.0035	374.49	ppm	dry	0.0024	  1.86	ppm	dry	0.0020	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:38:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.17	vol-%	wet	0.0036	376.91	ppm	dry	0.0024	  1.88	ppm	dry	0.0021	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	10:38:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.18	vol-%	wet	0.0037	377.37	ppm	dry	0.0024	  1.83	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:38:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.19	vol-%	wet	0.0036	379.74	ppm	dry	0.0024	  1.89	ppm	dry	0.0018	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	10:38:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.20	vol-%	wet	0.0037	380.20	ppm	dry	0.0024	  1.85	ppm	dry	0.0024	  0.25	ppm	dry	0.0022	OK
0	2019-06-03	10:38:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.22	vol-%	wet	0.0038	382.16	ppm	dry	0.0024	  1.80	ppm	dry	0.0020	  0.23	ppm	dry	0.0021	OK
0	2019-06-03	10:38:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.24	vol-%	wet	0.0037	384.07	ppm	dry	0.0025	  1.93	ppm	dry	0.0021	  0.23	ppm	dry	0.0021	OK
0	2019-06-03	10:39:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.25	vol-%	wet	0.0038	385.98	ppm	dry	0.0025	  1.85	ppm	dry	0.0020	  0.23	ppm	dry	0.0021	OK
0	2019-06-03	10:39:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.26	vol-%	wet	0.0039	386.02	ppm	dry	0.0025	  1.84	ppm	dry	0.0019	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:39:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.25	vol-%	wet	0.0041	388.56	ppm	dry	0.0025	  1.85	ppm	dry	0.0021	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:39:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0038	388.26	ppm	dry	0.0025	  1.85	ppm	dry	0.0024	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	10:39:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.27	vol-%	wet	0.0039	391.48	ppm	dry	0.0024	  1.89	ppm	dry	0.0021	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:39:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0037	392.72	ppm	dry	0.0026	  1.90	ppm	dry	0.0021	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:39:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0042	393.76	ppm	dry	0.0025	  1.86	ppm	dry	0.0020	  0.22	ppm	dry	0.0023	OK
0	2019-06-03	10:39:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.29	vol-%	wet	0.0040	395.09	ppm	dry	0.0025	  1.90	ppm	dry	0.0020	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	10:39:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0042	394.25	ppm	dry	0.0025	  1.91	ppm	dry	0.0021	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:39:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0039	396.03	ppm	dry	0.0024	  1.83	ppm	dry	0.0023	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:40:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0041	399.03	ppm	dry	0.0024	  1.91	ppm	dry	0.0022	  0.24	ppm	dry	0.0021	OK
0	2019-06-03	10:40:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0037	399.50	ppm	dry	0.0025	  1.82	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:40:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.32	vol-%	wet	0.0043	401.73	ppm	dry	0.0024	  1.84	ppm	dry	0.0022	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:40:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0041	402.86	ppm	dry	0.0025	  1.86	ppm	dry	0.0019	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:40:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0041	404.68	ppm	dry	0.0025	  1.83	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:40:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.33	vol-%	wet	0.0040	406.60	ppm	dry	0.0024	  1.88	ppm	dry	0.0020	  0.25	ppm	dry	0.0021	OK
0	2019-06-03	10:40:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0039	407.03	ppm	dry	0.0025	  1.89	ppm	dry	0.0023	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:40:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0039	409.09	ppm	dry	0.0025	  1.82	ppm	dry	0.0021	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:40:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0039	410.11	ppm	dry	0.0024	  1.85	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:40:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.34	vol-%	wet	0.0041	413.06	ppm	dry	0.0025	  1.87	ppm	dry	0.0022	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:41:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.35	vol-%	wet	0.0039	413.81	ppm	dry	0.0024	  1.91	ppm	dry	0.0021	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:41:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0041	414.51	ppm	dry	0.0025	  1.89	ppm	dry	0.0023	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:41:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.36	vol-%	wet	0.0039	415.98	ppm	dry	0.0025	  1.80	ppm	dry	0.0021	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:41:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0039	417.83	ppm	dry	0.0025	  1.86	ppm	dry	0.0022	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:41:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0040	418.20	ppm	dry	0.0024	  1.84	ppm	dry	0.0021	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:41:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.37	vol-%	wet	0.0040	419.80	ppm	dry	0.0024	  1.94	ppm	dry	0.0020	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:41:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0040	423.27	ppm	dry	0.0025	  1.84	ppm	dry	0.0020	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:41:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0039	423.46	ppm	dry	0.0024	  1.92	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:41:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0040	426.21	ppm	dry	0.0025	  1.80	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:41:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.39	vol-%	wet	0.0039	428.49	ppm	dry	0.0025	  1.88	ppm	dry	0.0022	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:42:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0039	427.98	ppm	dry	0.0026	  1.81	ppm	dry	0.0021	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:42:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0040	428.26	ppm	dry	0.0024	  1.86	ppm	dry	0.0022	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:42:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0042	431.32	ppm	dry	0.0026	  1.82	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:42:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0041	432.55	ppm	dry	0.0026	  1.86	ppm	dry	0.0020	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:42:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0042	434.07	ppm	dry	0.0026	  1.83	ppm	dry	0.0021	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:42:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	436.63	ppm	dry	0.0024	  1.88	ppm	dry	0.0021	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:42:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	437.09	ppm	dry	0.0025	  1.88	ppm	dry	0.0019	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:42:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0043	438.43	ppm	dry	0.0026	  1.90	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:42:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0037	440.10	ppm	dry	0.0026	  1.83	ppm	dry	0.0022	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:42:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.41	vol-%	wet	0.0040	440.58	ppm	dry	0.0025	  1.87	ppm	dry	0.0021	  0.22	ppm	dry	0.0023	OK
0	2019-06-03	10:43:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0040	443.64	ppm	dry	0.0027	  1.88	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:43:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	444.22	ppm	dry	0.0026	  1.84	ppm	dry	0.0025	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:43:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0043	446.38	ppm	dry	0.0026	  1.88	ppm	dry	0.0022	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:43:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0038	447.53	ppm	dry	0.0026	  1.85	ppm	dry	0.0019	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:43:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0043	450.01	ppm	dry	0.0026	  1.80	ppm	dry	0.0019	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:43:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0039	451.29	ppm	dry	0.0025	  1.84	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:43:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0040	452.45	ppm	dry	0.0025	  1.87	ppm	dry	0.0020	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:43:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0041	453.97	ppm	dry	0.0026	  1.80	ppm	dry	0.0021	  0.23	ppm	dry	0.0025	OK
0	2019-06-03	10:43:49		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0042	455.19	ppm	dry	0.0026	  1.85	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:43:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	456.85	ppm	dry	0.0025	  1.85	ppm	dry	0.0023	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:44:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0040	458.98	ppm	dry	0.0026	  1.92	ppm	dry	0.0022	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:44:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0041	460.79	ppm	dry	0.0026	  1.90	ppm	dry	0.0022	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:44:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	462.21	ppm	dry	0.0025	  1.87	ppm	dry	0.0023	  0.23	ppm	dry	0.0025	OK
0	2019-06-03	10:44:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0044	465.45	ppm	dry	0.0026	  1.83	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:44:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0040	467.31	ppm	dry	0.0025	  1.92	ppm	dry	0.0022	  0.24	ppm	dry	0.0022	OK
0	2019-06-03	10:44:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0041	466.67	ppm	dry	0.0025	  1.88	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:44:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0041	468.17	ppm	dry	0.0026	  1.89	ppm	dry	0.0023	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:44:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.45	vol-%	wet	0.0041	471.89	ppm	dry	0.0025	  1.90	ppm	dry	0.0022	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:44:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	474.27	ppm	dry	0.0025	  1.90	ppm	dry	0.0022	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:44:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0041	473.79	ppm	dry	0.0026	  1.86	ppm	dry	0.0022	  0.23	ppm	dry	0.0025	OK
0	2019-06-03	10:45:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.44	vol-%	wet	0.0040	475.94	ppm	dry	0.0027	  1.89	ppm	dry	0.0021	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:45:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0041	477.99	ppm	dry	0.0027	  1.90	ppm	dry	0.0022	  0.23	ppm	dry	0.0023	OK
0	2019-06-03	10:45:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.42	vol-%	wet	0.0042	480.71	ppm	dry	0.0026	  1.87	ppm	dry	0.0021	  0.24	ppm	dry	0.0024	OK
0	2019-06-03	10:45:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.43	vol-%	wet	0.0040	480.55	ppm	dry	0.0027	  1.81	ppm	dry	0.0021	  0.23	ppm	dry	0.0024	OK
0	2019-06-03	10:45:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.40	vol-%	wet	0.0041	473.05	ppm	dry	0.0025	  1.87	ppm	dry	0.0021	  0.23	ppm	dry	0.0022	OK
0	2019-06-03	10:45:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.30	vol-%	wet	0.0039	447.69	ppm	dry	0.0026	  1.87	ppm	dry	0.0021	  0.24	ppm	dry	0.0023	OK
0	2019-06-03	10:45:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  1.15	vol-%	wet	0.0038	419.45	ppm	dry	0.0025	  1.89	ppm	dry	0.0019	  0.25	ppm	dry	0.0021	OK
